symbol,strategy_id,tf,mode_params,sol_smoke,bnb_smoke,sol_retention_note,n_6m,wr_6m_pct,mode_a_ret_6m_pct,bh_ret_6m_pct,ratio_bh_6m,pass_6m,n_full,wr_full_pct,mode_a_ret_full_pct,bh_ret_full_pct,ratio_bh_full,pass_full,ops_ret_6m_pct,ops_ret_full_pct,notes
ETHUSDT,er-sma-gate-cross-v1,4h,"mode_a|(9,21,N14,thr0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,er-sma-gate-cross-v1,4h,"mode_a|(12,26,N20,thr0.40)",Y,Y,—,2,0.0,-8.17,15.50,-0.527,FAIL,3,33.3,11.84,4.00,2.957,PASS,-0.21,0.34,—
ETHUSDT,er-sma-gate-cross-v1,4h,"mode_b|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(40,60,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(30,50,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(20,40,rms40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-super-passband-rms-v1,1h,"mode_b|(30,50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(40,60,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(30,50,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(20,40,rms40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-super-passband-rms-v1,4h,"mode_b|(30,50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(5,40,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(8,48,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,rwi-high-low-threshold-v1,1h,"mode_b|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(5,40,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(8,48,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,rwi-high-low-threshold-v1,4h,"mode_b|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.05,0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.08,0.25)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.05,0.20)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,mode_b|(0.10),Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.05,0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.08,0.25)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.05,0.20)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
ETHUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,mode_b|(0.10),Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,er-sma-gate-cross-v1,1h,"mode_a|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,er-sma-gate-cross-v1,1h,"mode_a|(9,21,N14,thr0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,er-sma-gate-cross-v1,1h,"mode_a|(12,26,N20,thr0.40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,er-sma-gate-cross-v1,1h,"mode_b|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,er-sma-gate-cross-v1,4h,"mode_a|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,er-sma-gate-cross-v1,4h,"mode_a|(9,21,N14,thr0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,er-sma-gate-cross-v1,4h,"mode_a|(12,26,N20,thr0.40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,er-sma-gate-cross-v1,4h,"mode_b|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(40,60,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(30,50,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(20,40,rms40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-super-passband-rms-v1,1h,"mode_b|(30,50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(40,60,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(30,50,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(20,40,rms40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-super-passband-rms-v1,4h,"mode_b|(30,50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(5,40,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(8,48,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,rwi-high-low-threshold-v1,1h,"mode_b|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(5,40,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(8,48,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,rwi-high-low-threshold-v1,4h,"mode_b|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.05,0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.08,0.25)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.05,0.20)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,mode_b|(0.10),Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.05,0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.08,0.25)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.05,0.20)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
SOLUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,mode_b|(0.10),Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,er-sma-gate-cross-v1,1h,"mode_a|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,er-sma-gate-cross-v1,1h,"mode_a|(9,21,N14,thr0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,er-sma-gate-cross-v1,1h,"mode_a|(12,26,N20,thr0.40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,er-sma-gate-cross-v1,1h,"mode_b|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,er-sma-gate-cross-v1,4h,"mode_a|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,er-sma-gate-cross-v1,4h,"mode_a|(9,21,N14,thr0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,er-sma-gate-cross-v1,4h,"mode_a|(12,26,N20,thr0.40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,er-sma-gate-cross-v1,4h,"mode_b|(10,30,N10,thr0.35)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(40,60,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(30,50,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-super-passband-rms-v1,1h,"mode_a|(20,40,rms40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-super-passband-rms-v1,1h,"mode_b|(30,50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(40,60,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(30,50,rms50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-super-passband-rms-v1,4h,"mode_a|(20,40,rms40)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-super-passband-rms-v1,4h,"mode_b|(30,50)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(5,40,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,rwi-high-low-threshold-v1,1h,"mode_a|(8,48,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,rwi-high-low-threshold-v1,1h,"mode_b|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(5,40,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,rwi-high-low-threshold-v1,4h,"mode_a|(8,48,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,rwi-high-low-threshold-v1,4h,"mode_b|(7,64,thr1.0)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.05,0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.08,0.25)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,"mode_a|(0.05,0.20)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-reverse-ema-trend-cycle-v1,1h,mode_b|(0.10),Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.05,0.30)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.08,0.25)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,"mode_a|(0.05,0.20)",Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
BNBUSDT,ehlers-reverse-ema-trend-cycle-v1,4h,mode_b|(0.10),Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by ladder
