Symbol,Strategy ID,TF,Params,BTC Smoke,ETH Smoke,SOL Smoke,BNB Smoke,Retention,n (6m),WR (6m),Ret (6m),B&H (6m),Ratio (6m),PASS_6m,n (full),WR (full),Ret (full),B&H (full),Ratio (full),Gate Full,Ops (6m),Ops (full),Notes
BTCUSDT,vhf-threshold-close-dir,4h,"mode_a|(n28,thr0.35,dir3)",Y,Y,Y,Y,—,75,22.67,-24.18,10.12,-2.3895,FAIL,314,27.39,-58.16,28.30,-2.0550,FAIL,-0.66,-2.03,—
BTCUSDT,vhf-threshold-close-dir,4h,"mode_a|(n18,thr0.30,dir1)",Y,Y,Y,Y,—,255,20.00,-59.90,10.12,-5.9187,FAIL,971,25.85,-95.14,28.30,-3.3617,FAIL,-2.22,-7.16,—
BTCUSDT,vhf-threshold-close-dir,4h,"mode_a|(n28,thr0.40,dir5)",Y,Y,Y,Y,—,44,18.18,-10.09,10.12,-0.9971,FAIL,178,32.02,-16.32,28.30,-0.5766,FAIL,-0.24,-0.36,—
BTCUSDT,vhf-threshold-close-dir,4h,"mode_b|(n28,thr0.40,dir3)",Y,Y,Y,Y,—,48,25.00,-12.34,10.12,-1.2195,FAIL,213,29.58,-35.04,28.30,-1.2380,FAIL,-0.31,-0.99,—
BTCUSDT,forecast-oscillator-zero,1h,mode_a|(len14),Y,Y,Y,Y,—,506,19.96,-78.09,11.76,-6.6397,FAIL,1988,22.59,-99.79,28.14,-3.5463,FAIL,-3.69,-14.08,—
BTCUSDT,forecast-oscillator-zero,1h,mode_a|(len10),Y,Y,Y,Y,—,611,21.60,-83.82,11.76,-7.1274,FAIL,2383,23.12,-99.91,28.14,-3.5506,FAIL,-4.43,-15.97,—
BTCUSDT,forecast-oscillator-zero,1h,mode_a|(len21),Y,Y,Y,Y,—,421,21.14,-75.18,11.76,-6.3922,FAIL,1610,22.92,-99.16,28.14,-3.5240,FAIL,-3.38,-11.06,—
BTCUSDT,forecast-oscillator-zero,1h,"mode_b|(len14,sig5)",Y,Y,Y,Y,—,587,24.36,-80.06,11.76,-6.8075,FAIL,2368,26.06,-99.87,28.14,-3.5490,FAIL,-3.91,-15.07,—
BTCUSDT,forecast-oscillator-zero,4h,mode_a|(len14),Y,Y,Y,Y,—,110,32.73,-20.33,10.12,-2.0085,FAIL,471,32.70,-77.17,28.30,-2.7267,FAIL,-0.53,-3.43,—
BTCUSDT,forecast-oscillator-zero,4h,mode_a|(len10),Y,Y,Y,Y,—,151,27.81,-34.80,10.12,-3.4383,FAIL,589,29.88,-78.81,28.30,-2.7847,FAIL,-1.02,-3.59,—
BTCUSDT,forecast-oscillator-zero,4h,mode_a|(len21),Y,Y,Y,Y,—,94,32.98,-27.87,10.12,-2.7542,FAIL,367,32.70,-59.92,28.30,-2.1173,FAIL,-0.77,-2.02,—
BTCUSDT,forecast-oscillator-zero,4h,"mode_b|(len14,sig5)",Y,Y,Y,Y,—,147,31.97,-35.58,10.12,-3.5160,FAIL,588,33.84,-79.37,28.30,-2.8044,FAIL,-1.05,-3.64,—
BTCUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len14,trig3)",Y,Y,Y,Y,—,762,22.31,-87.55,11.76,-7.4441,FAIL,3104,22.13,-99.99,28.14,-3.5533,FAIL,-5.03,-20.36,—
BTCUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len10,trig3)",Y,Y,Y,Y,—,786,22.26,-86.72,11.76,-7.3735,FAIL,3259,21.97,-99.99,28.14,-3.5535,FAIL,-4.88,-21.23,—
BTCUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len20,trig5)",Y,Y,Y,Y,—,626,21.25,-85.54,11.76,-7.2729,FAIL,2479,22.31,-99.96,28.14,-3.5521,FAIL,-4.67,-17.36,—
BTCUSDT,projection-oscillator-trigger-cross,1h,"mode_b|(len14,trig3,ob_os)",Y,Y,Y,Y,—,125,27.20,-26.91,11.76,-2.2878,FAIL,520,31.73,-74.92,28.14,-2.6625,FAIL,-0.77,-3.37,—
BTCUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len14,trig3)",Y,Y,Y,Y,—,188,28.72,-43.95,10.12,-4.3429,FAIL,761,31.80,-89.45,28.30,-3.1605,FAIL,-1.40,-5.25,—
BTCUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len10,trig3)",Y,Y,Y,Y,—,208,27.40,-47.36,10.12,-4.6796,FAIL,794,31.36,-86.92,28.30,-3.0713,FAIL,-1.55,-4.72,—
BTCUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len20,trig5)",Y,Y,Y,Y,—,134,33.58,-27.51,10.12,-2.7189,FAIL,587,31.18,-84.54,28.30,-2.9871,FAIL,-0.76,-4.38,—
BTCUSDT,projection-oscillator-trigger-cross,4h,"mode_b|(len14,trig3,ob_os)",Y,Y,Y,Y,—,33,36.36,-4.29,10.12,-0.4244,FAIL,132,36.36,-27.72,28.30,-0.9796,FAIL,-0.10,-0.76,—
ETHUSDT,dpo-zero-cross,1h,mode_a|(len20),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,dpo-zero-cross,1h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,dpo-zero-cross,1h,mode_a|(len28),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,dpo-zero-cross,1h,"mode_b|(len20,hold1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,dpo-zero-cross,4h,mode_a|(len20),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,dpo-zero-cross,4h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,dpo-zero-cross,4h,mode_a|(len28),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,dpo-zero-cross,4h,"mode_b|(len20,hold1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,ppo-ema-signal-cross,1h,"mode_a|(fast12,slow26,sig9)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,ppo-ema-signal-cross,1h,"mode_a|(fast8,slow21,sig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,ppo-ema-signal-cross,1h,"mode_a|(fast12,slow21,sig9)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,ppo-ema-signal-cross,1h,"mode_b|(fast12,slow26,sig9,pos)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,ppo-ema-signal-cross,4h,"mode_a|(fast12,slow26,sig9)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,ppo-ema-signal-cross,4h,"mode_a|(fast8,slow21,sig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,ppo-ema-signal-cross,4h,"mode_a|(fast12,slow21,sig9)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,ppo-ema-signal-cross,4h,"mode_b|(fast12,slow26,sig9,pos)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,vhf-threshold-close-dir,1h,"mode_a|(n28,thr0.35,dir3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,vhf-threshold-close-dir,1h,"mode_a|(n18,thr0.30,dir1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,vhf-threshold-close-dir,1h,"mode_a|(n28,thr0.40,dir5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,vhf-threshold-close-dir,1h,"mode_b|(n28,thr0.40,dir3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,vhf-threshold-close-dir,4h,"mode_a|(n28,thr0.35,dir3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,vhf-threshold-close-dir,4h,"mode_a|(n18,thr0.30,dir1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,vhf-threshold-close-dir,4h,"mode_a|(n28,thr0.40,dir5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,vhf-threshold-close-dir,4h,"mode_b|(n28,thr0.40,dir3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,forecast-oscillator-zero,1h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,forecast-oscillator-zero,1h,mode_a|(len10),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,forecast-oscillator-zero,1h,mode_a|(len21),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,forecast-oscillator-zero,1h,"mode_b|(len14,sig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,forecast-oscillator-zero,4h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,forecast-oscillator-zero,4h,mode_a|(len10),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,forecast-oscillator-zero,4h,mode_a|(len21),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,forecast-oscillator-zero,4h,"mode_b|(len14,sig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len14,trig3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len10,trig3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len20,trig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,projection-oscillator-trigger-cross,1h,"mode_b|(len14,trig3,ob_os)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len14,trig3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len10,trig3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len20,trig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
ETHUSDT,projection-oscillator-trigger-cross,4h,"mode_b|(len14,trig3,ob_os)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (BTC PASS_6m required)
SOLUSDT,dpo-zero-cross,1h,mode_a|(len20),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,dpo-zero-cross,1h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,dpo-zero-cross,1h,mode_a|(len28),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,dpo-zero-cross,1h,"mode_b|(len20,hold1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,dpo-zero-cross,4h,mode_a|(len20),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,dpo-zero-cross,4h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,dpo-zero-cross,4h,mode_a|(len28),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,dpo-zero-cross,4h,"mode_b|(len20,hold1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,ppo-ema-signal-cross,1h,"mode_a|(fast12,slow26,sig9)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,ppo-ema-signal-cross,1h,"mode_a|(fast8,slow21,sig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,ppo-ema-signal-cross,1h,"mode_a|(fast12,slow21,sig9)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,ppo-ema-signal-cross,1h,"mode_b|(fast12,slow26,sig9,pos)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,ppo-ema-signal-cross,4h,"mode_a|(fast12,slow26,sig9)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,ppo-ema-signal-cross,4h,"mode_a|(fast8,slow21,sig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,ppo-ema-signal-cross,4h,"mode_a|(fast12,slow21,sig9)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,ppo-ema-signal-cross,4h,"mode_b|(fast12,slow26,sig9,pos)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,vhf-threshold-close-dir,1h,"mode_a|(n28,thr0.35,dir3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,vhf-threshold-close-dir,1h,"mode_a|(n18,thr0.30,dir1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,vhf-threshold-close-dir,1h,"mode_a|(n28,thr0.40,dir5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,vhf-threshold-close-dir,1h,"mode_b|(n28,thr0.40,dir3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,vhf-threshold-close-dir,4h,"mode_a|(n28,thr0.35,dir3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,vhf-threshold-close-dir,4h,"mode_a|(n18,thr0.30,dir1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,vhf-threshold-close-dir,4h,"mode_a|(n28,thr0.40,dir5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,vhf-threshold-close-dir,4h,"mode_b|(n28,thr0.40,dir3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,forecast-oscillator-zero,1h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,forecast-oscillator-zero,1h,mode_a|(len10),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,forecast-oscillator-zero,1h,mode_a|(len21),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,forecast-oscillator-zero,1h,"mode_b|(len14,sig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,forecast-oscillator-zero,4h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,forecast-oscillator-zero,4h,mode_a|(len10),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,forecast-oscillator-zero,4h,mode_a|(len21),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,forecast-oscillator-zero,4h,"mode_b|(len14,sig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len14,trig3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len10,trig3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,projection-oscillator-trigger-cross,1h,"mode_a|(len20,trig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,projection-oscillator-trigger-cross,1h,"mode_b|(len14,trig3,ob_os)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len14,trig3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len10,trig3)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,projection-oscillator-trigger-cross,4h,"mode_a|(len20,trig5)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
SOLUSDT,projection-oscillator-trigger-cross,4h,"mode_b|(len14,trig3,ob_os)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (ETH PASS_6m required)
BNBUSDT,dpo-zero-cross,1h,mode_a|(len20),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (SOL PASS_6m required)
BNBUSDT,dpo-zero-cross,1h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (SOL PASS_6m required)
BNBUSDT,dpo-zero-cross,1h,mode_a|(len28),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (SOL PASS_6m required)
BNBUSDT,dpo-zero-cross,1h,"mode_b|(len20,hold1)",Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (SOL PASS_6m required)
BNBUSDT,dpo-zero-cross,4h,mode_a|(len20),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (SOL PASS_6m required)
BNBUSDT,dpo-zero-cross,4h,mode_a|(len14),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (SOL PASS_6m required)
BNBUSDT,dpo-zero-cross,4h,mode_a|(len28),Y,Y,Y,Y,—,,,,,,FAIL,,,,,,FAIL,,,Pruned by stop-ladder (SOL PASS_6m required)
